cust_id,state,checking,savings,primacy
189291,OH,7319.54,,True
560193,NY,8073.9,1691.36,True
899396,OH,1234.07,10.0,False
265952,NY,1185.73,10.0,False
673064,NY,643.14,,True
128799,OH,1008.55,,False
804088,WA,2636.76,,True
771870,Other,3437.44,1574.8,True
993874,CO,5832.73,4248.64,False
507474,NY,2349.94,10.0,False
156858,CO,3203.68,3700.0,True
709815,OH,576.96,,True
390399,CO,941.87,997.06,False
837527,WA,1385.79,333.32,False
650009,PA,4241.21,,True
992861,NY,3039.88,,False
646257,WA,2200.26,10.0,False
792630,WA,478.58,3718.15,False
283711,OH,1632.58,602.45,False
727837,Other,2754.98,4311.76,False
861308,CO,1911.5,4451.9,True
142278,PA,1962.53,10.0,True
230361,WA,172.92,482.7,False
976425,Other,2650.62,10.0,True
865266,CO,651.73,10.0,False
507160,NY,1057.23,,False
811623,NY,285.85,,False
382291,OH,1581.62,10.0,False
211505,OH,220.21,,False
296824,NY,1207.54,10.0,False
177882,OH,44.1,2606.45,False
685473,WA,1838.26,2754.02,True
467156,WA,3283.43,10.0,True
993781,NY,982.97,2094.36,True
827840,OH,776.17,,False
691880,NY,793.4,10.0,False
513541,WA,1251.58,,False
843252,Other,74.61,1927.29,False
643156,NY,1362.98,10.0,False
417946,OH,3307.33,315.46,True
323797,NY,2927.45,4508.39,False
593552,NY,762.35,3948.64,True
237515,Other,3898.43,3308.81,True
157948,OH,5127.04,3125.41,True
616536,NY,13099.6,1347.28,True
769183,OH,389.8,10.0,True
563892,PA,2427.28,3294.14,True
993113,Other,3543.92,,True
784887,OH,4974.88,,True
438234,Other,2508.69,10.0,False
389867,WA,5785.34,4167.36,True
908718,CO,2531.37,10.0,False
190364,NY,1518.97,5566.74,False
438411,PA,6089.6,6031.03,True
202673,PA,1892.99,4531.72,False
302521,Other,2165.03,3987.91,True
334373,NY,8240.28,7617.23,True
322735,OH,4062.07,1839.94,True
357343,OH,1998.41,3498.09,True
473175,NY,653.37,,False
201038,OH,2513.35,113.36,True
419151,OH,2681.2,10.0,True
863587,NY,486.61,,True
409806,OH,2805.46,554.45,True
196281,OH,550.61,,False
833846,NY,1713.43,10.0,True
527325,PA,47.08,,False
376276,NY,1157.41,10.0,True
291943,OH,1457.64,4566.22,False
905590,WA,7044.54,,True
365552,OH,4534.44,4355.37,True
565189,NY,1692.6,5424.08,True
532684,Other,11765.19,,True
466094,Other,1124.0,10.0,False
855507,WA,3310.23,10.0,True
974158,CO,3456.48,2662.96,True
726516,OH,59.53,1569.16,False
145842,OH,229.74,1272.76,False
881339,CO,745.77,10.0,False
586769,NY,2545.1,,True
776137,WA,6521.32,2119.68,True
461632,NY,1364.59,10.0,True
437320,OH,2618.82,10.0,True
308056,WA,2715.45,10.0,True
980076,Other,5346.05,2987.94,True
471057,OH,2756.15,3288.27,False
402794,Other,14555.8,10941.27,True
350496,NY,1825.75,1583.55,True
610840,Other,4282.79,362.72,False
588042,NY,3479.79,10.0,False
323696,NY,3205.04,5299.08,True
510855,NY,524.21,5030.01,True
872847,OH,1049.89,,True
929562,NY,907.35,10.0,True
307710,CO,6023.73,10.0,True
910519,WA,2805.04,4067.05,True
356364,Other,1896.19,,True
586184,OH,5817.9,116.37,True
291133,OH,1905.77,2692.27,False
426669,OH,2314.25,22.25,True
213451,OH,4152.83,4368.37,True
267490,NY,112.05,10.0,False
459936,OH,11855.25,,True
275630,CO,4647.87,10.0,False
133035,NY,7238.51,,True
953830,OH,9161.78,7109.3,True
132695,OH,9603.47,6319.12,True
444379,NY,473.88,10.0,False
581532,OH,4087.93,5888.74,True
894794,Other,4365.93,,True
380346,NY,6853.06,6785.04,True
532923,NY,913.45,10.0,False
439274,NY,3131.05,4669.27,True
327766,PA,5120.19,10.0,True
234595,NY,272.1,10.0,False
764949,OH,477.54,2522.35,False
710719,OH,1770.56,2626.81,True
245442,Other,4329.13,5949.44,True
921828,OH,521.72,1973.02,False
993882,OH,403.46,,False
396868,PA,5849.37,10.0,True
195726,OH,3685.6,1669.24,True
766372,OH,1358.37,,True
379075,Other,2314.06,,True
782230,OH,520.99,10.0,True
441666,Other,3035.65,10.0,True
472450,NY,1163.29,3211.0,True
499642,OH,1267.1,,False
624653,NY,3063.4,5698.43,True
862714,Other,415.83,,False
946116,PA,34.92,,False
280179,OH,839.74,3495.01,False
331195,NY,75.62,5018.08,False
744437,OH,253.76,,False
867673,PA,1369.02,10.0,True
494314,OH,2934.33,1042.25,True
587706,NY,1671.93,10.0,True
615286,NY,4223.88,,False
838983,OH,1684.5,10.0,False
230681,NY,3874.58,,True
589521,WA,2111.48,,False
169934,NY,4984.19,231.19,True
444880,CO,98.23,4003.93,False
831461,NY,1325.59,,False
636238,OH,5274.92,1102.28,False
380609,OH,781.32,5063.08,True
585445,OH,4021.94,5674.26,True
866675,Other,126.38,3093.78,False
624797,WA,5769.08,,True
629289,WA,2238.78,3518.0,True
175400,WA,1402.37,,True
824154,OH,472.36,10.0,False
404379,OH,2170.59,,False
336027,PA,6469.76,7127.13,True
221079,WA,4345.98,5819.16,True
985049,NY,3082.13,3867.46,False
668268,OH,1673.16,,True
815854,OH,1694.23,163.11,False
794940,Other,3898.64,10.0,True
548376,NY,1383.85,,False
441029,Other,982.41,3510.89,False
122576,OH,2479.77,,True
207131,NY,307.25,1891.98,False
417882,NY,3105.12,,False
386680,PA,3148.49,6225.74,True
523314,PA,837.72,,False
790977,OH,3520.81,,True
869567,Other,1001.1,,True
675645,Other,2148.06,2345.89,True
217577,OH,2475.79,509.12,True
900095,PA,2305.12,,True
108245,PA,2798.96,2698.96,True
534326,NY,1580.94,1320.33,True
328360,OH,134.85,10.0,False
781194,Other,4424.19,,True
243264,OH,1818.07,4737.63,False
313450,OH,2108.42,10.0,False
823901,OH,197.29,10.0,False
717985,NY,4346.83,1993.49,True
677866,OH,338.21,,True
143758,OH,1729.72,10.0,False
480281,PA,1264.09,2441.64,True
452692,OH,1498.94,,False
327754,NY,8454.81,,True
988804,OH,521.85,,False
715659,OH,1609.1,,False
192903,OH,6636.28,2166.31,False
918776,NY,492.75,374.89,False
437419,NY,1053.91,4684.58,True
302813,NY,3.18,4311.59,False
486131,CO,265.64,10.0,False
888318,Other,795.89,10.0,False
287756,PA,1130.51,,True
705556,OH,2386.51,10.0,False
466677,NY,471.95,,False
677834,NY,1722.36,,True
460978,OH,309.32,10.0,False
182193,OH,1219.16,1264.96,False
173657,NY,1056.75,10.0,True
624631,Other,2390.43,,True
820853,Other,1179.5,10.0,False
368182,NY,1188.84,10.0,True
291903,CO,1258.18,2816.19,False
943587,OH,3153.01,,True
235916,NY,413.75,3247.48,False
378800,OH,550.71,5255.87,True
772384,NY,668.21,4244.13,True
767149,OH,3345.55,10.0,True
392458,WA,9740.06,7547.43,True
754493,Other,3812.96,,True
356821,OH,1751.47,4031.7,True
259315,PA,4950.74,3295.67,True
257731,NY,2656.21,10.0,False
296787,NY,235.55,,True
565569,WA,361.66,3202.63,False
825865,NY,530.26,10.0,False
462210,OH,1460.45,1148.76,False
790822,NY,8577.41,,True
440632,Other,1126.46,10.0,False
533826,OH,1026.19,3647.23,True
706824,Other,1036.19,,True
286879,NY,2420.26,,True
424087,OH,1436.43,2567.85,False
785257,NY,213.63,1226.66,False
869445,NY,176.75,2675.29,False
729150,NY,1.86,,False
830658,NY,9209.17,8905.76,True
453760,CO,3782.38,3367.2,True
471427,NY,3519.25,10.0,True
415980,WA,1042.02,,True
652448,OH,1317.93,2660.81,False
646546,NY,1193.58,10.0,False
724374,OH,7183.7,,True
481999,WA,5731.0,,True
534962,NY,1745.56,10.0,False
898355,Other,590.2,,False
759525,Other,1700.13,5270.05,True
734557,NY,1086.04,,False
851164,Other,184.69,1243.11,False
336244,NY,1285.68,1608.06,False
986827,OH,874.52,4023.44,True
105407,CO,3840.72,952.1,True
575269,PA,1625.13,,False
141834,OH,844.6,,True
610038,OH,4079.08,1141.16,True
792842,Other,444.5,3600.99,True
811686,NY,10459.92,1122.39,True
332052,NY,1097.64,,False
624707,CO,274.79,,False
453725,OH,1236.78,5515.32,False
200922,OH,1747.21,10.0,False
236864,NY,485.15,,False
132577,Other,652.45,4005.46,True
362781,NY,3802.92,3851.7,True
374864,OH,5212.9,3860.95,True
705922,PA,664.28,10.0,False
377976,OH,114.78,664.44,False
296504,CO,445.78,3735.01,True
900993,CO,1072.91,10.0,True
986097,CO,210.8,,False
586051,CO,2706.88,10.0,True
588335,Other,1622.6,,False
531962,OH,334.13,10.0,False
354321,OH,1615.55,10.0,False
702537,CO,4631.25,10.0,True
414226,OH,6.75,3280.18,False
521320,NY,134.66,10.0,False
958435,WA,208.22,,False
996512,PA,153.14,4951.21,False
355770,NY,1313.59,,True
290924,NY,595.41,2694.76,True
757230,Other,1038.19,10.0,False
723534,NY,213.49,10.0,False
734803,PA,1732.6,10.0,False
113853,Other,6418.59,,True
346011,CO,579.11,977.11,False
751163,OH,1862.61,5222.06,True
457899,NY,4377.06,5696.77,True
202477,PA,199.49,10.0,False
831749,NY,943.44,5187.97,False
702295,NY,9037.58,8251.48,True
623706,OH,91.07,10.0,False
352853,OH,1848.92,,True
552638,OH,3459.8,811.98,True
807027,WA,9731.88,,True
577232,OH,516.99,,True
280717,Other,2027.54,3167.57,False
453998,NY,3505.31,227.43,True
562942,OH,1191.3,941.07,True
718891,OH,3105.58,2820.56,True
927239,Other,365.67,2005.77,False
155791,WA,1399.58,10.0,True
893850,OH,360.0,,False
529862,OH,2162.09,5696.96,True
329202,OH,772.93,2574.24,True
704775,Other,1210.06,10.0,True
219053,NY,13011.52,8141.93,True
804518,OH,1487.24,2181.61,True
982298,OH,1004.87,,True
490260,NY,567.33,914.86,False
103211,OH,3697.57,10.0,True
741405,OH,1240.39,10.0,True
239504,NY,1915.5,,False
359033,OH,858.21,3899.75,True
230935,NY,729.13,10.0,False
580345,WA,11645.26,10662.85,True
251816,Other,1022.1,4785.43,True
660152,OH,184.19,,False
544614,OH,580.96,1960.02,False
239377,WA,287.66,1224.11,False
764296,WA,78.96,10.0,True
243355,NY,589.76,10.0,False
482898,Other,1025.81,10.0,False
301861,NY,4120.85,,True
654507,WA,3153.3,,False
979081,Other,4004.41,4062.62,True
408975,OH,2615.63,10.0,True
160163,NY,199.41,,False
554431,NY,1199.39,,True
607570,OH,5055.93,6099.55,True
273185,Other,450.11,10.0,False
518560,WA,3051.85,,True
990064,NY,1791.84,,True
627498,NY,748.48,3821.55,True
603069,NY,2128.03,10.0,False
304645,Other,968.18,10.0,False
698769,OH,3492.01,,True
476077,WA,13476.27,1933.78,True
229616,OH,445.71,,False
743015,WA,4509.08,10.0,True
946661,NY,2833.51,10.0,True
188473,NY,3057.27,198.77,True
697555,OH,41.93,444.22,False
932718,NY,1180.4,,False
943172,NY,1564.59,10.0,False
606910,NY,2318.87,10.0,True
141610,PA,69.18,650.07,False
180529,PA,1154.1,,False
822156,OH,5196.56,10.0,True
477209,OH,3141.98,,True
692549,WA,7139.57,,True
362561,NY,2584.87,,True
160756,CO,2062.64,10.0,True
145373,OH,12169.05,5857.7,True
743936,PA,173.4,,False
571564,PA,4099.79,10.0,True
789583,OH,2811.46,10.0,True
112221,OH,875.33,10.0,True
652212,NY,1638.76,,False
802744,OH,9722.29,,True
173020,NY,4391.33,6728.39,True
312994,CO,3581.07,10.0,True
506499,Other,3012.23,4824.49,False
905559,Other,1504.57,,False
441302,WA,5768.76,2569.09,True
415340,Other,329.31,,False
861845,Other,3818.75,,False
688651,NY,2184.17,887.39,True
235473,WA,122.67,2530.5,False
212620,OH,2440.48,,True
684659,NY,254.15,,False
709810,OH,1073.57,10.0,False
721952,NY,9130.45,4462.55,True
287821,Other,21.8,1551.28,False
501207,NY,672.37,,False
758677,WA,544.52,1168.84,False
187963,NY,274.69,10.0,False
500827,NY,1916.21,3374.49,True
456006,OH,3482.77,5977.49,True
463533,OH,8197.34,10.0,True
368234,OH,7019.22,23.27,True
393649,PA,2499.16,10.0,True
484564,NY,317.48,444.85,False
662200,OH,6832.28,8718.44,True
996179,OH,144.78,,False
925580,NY,820.3,10.0,True
550750,PA,1049.85,10.0,True
511542,NY,3594.59,10.0,True
919792,NY,2099.07,3425.89,True
343401,WA,390.56,4448.96,False
117337,Other,827.82,4591.12,True
696370,Other,852.48,10.0,True
101653,Other,281.74,,False
844712,NY,5171.01,5297.81,True
412062,PA,337.76,10.0,True
930643,OH,403.02,2656.04,True
631690,NY,3393.03,,True
442139,OH,2439.19,2783.95,False
966475,OH,4306.97,10.0,True
396685,NY,2047.04,,True
515204,NY,292.72,1387.57,False
444404,NY,5689.6,6984.87,True
794894,NY,320.42,,False
961907,NY,2066.48,,False
707970,WA,2036.9,10.0,True
197850,OH,463.83,974.8,False
615504,Other,1825.13,,False
799434,NY,1741.37,185.88,True
228525,NY,723.15,,False
116759,Other,542.52,1931.39,False
508896,WA,2277.77,10.0,False
197658,CO,967.5,,True
201821,NY,3294.8,,True
857921,WA,608.37,3794.36,True
891505,OH,6542.61,2737.98,True
469857,OH,2452.75,5891.19,True
808363,PA,3609.03,10.0,True
131425,NY,958.42,3192.28,False
957892,OH,4110.49,2153.57,True
999500,OH,488.45,,False
459228,OH,1486.5,10.0,True
815392,NY,6958.98,2343.91,True
171309,Other,1203.56,3318.88,False
365547,OH,1907.34,10.0,False
922450,NY,2675.51,,False
206883,NY,1765.05,4130.79,False
264868,Other,3677.69,6140.93,False
937488,NY,1405.77,2597.29,False
627565,WA,1843.56,1883.85,False
320675,Other,2378.46,1712.07,True
820391,Other,3565.58,3872.18,True
334721,WA,4728.41,7066.68,True
996223,PA,1992.41,3655.94,True
756073,CO,1111.09,1723.09,True
640855,Other,639.61,10.0,False
649616,Other,1387.96,10.0,True
117841,NY,2720.94,10.0,False
737644,OH,1822.2,,True
409909,NY,3026.68,2168.31,True
121897,NY,2429.87,10.0,True
305306,OH,296.27,4783.74,False
880930,NY,7523.57,3473.59,True
584144,WA,4010.85,5049.82,True
104078,NY,1695.43,,False
927980,NY,4815.03,572.67,True
631532,NY,1791.13,216.83,False
672505,NY,2913.65,10.0,True
338125,NY,521.35,553.33,False
628996,OH,2370.46,10.0,True
352008,OH,877.98,3438.42,False
954720,OH,6885.64,,True
405368,CO,3156.95,,False
437170,OH,9182.65,5394.05,True
529834,PA,401.24,10.0,False
208408,WA,2237.5,2684.18,False
339897,NY,547.85,2175.3,False
938983,NY,1063.12,,True
618753,OH,434.55,,False
669290,CO,5433.39,,True
984624,PA,390.9,,False
577084,OH,3359.21,,True
347242,PA,580.99,10.0,False
503503,OH,2915.49,3486.82,True
602281,NY,5815.98,,True
343555,OH,1513.93,4583.18,True
212782,Other,1553.68,10.0,True
702479,CO,3382.31,,True
879827,OH,1052.01,10.0,False
208223,NY,1260.0,,True
621121,Other,994.57,,False
416169,NY,9905.82,7783.69,True
606521,NY,1232.62,,True
988623,NY,1047.29,10.0,True
454052,NY,1016.21,,True
303455,Other,981.27,231.46,True
512757,NY,214.45,10.0,False
101000,CO,7309.53,159.95,True
691376,NY,2344.06,315.09,False
913457,OH,8305.25,5404.07,True
720213,NY,4510.61,10.0,True
597855,NY,4632.64,2819.97,False
995104,WA,1065.78,778.93,False
321680,NY,8345.8,2477.07,True
852134,NY,4495.43,,True
345191,OH,1078.31,,False
297735,OH,912.62,,False
869901,PA,3395.88,4699.55,True
204267,OH,1166.78,5527.37,False
243104,OH,2080.25,10.0,False
976535,CO,721.07,,False
791144,Other,1957.06,,True
513361,NY,3575.19,5061.87,False
936070,CO,6344.06,,False
371455,WA,260.59,10.0,False
934689,OH,877.99,10.0,True
387005,PA,835.42,1658.05,True
317763,OH,80.28,,False
668244,CO,2658.23,,False
297267,OH,3115.31,,False
568230,NY,889.13,,False
465408,Other,451.35,1086.01,False
867060,NY,11266.85,8189.32,True
546518,WA,790.32,1486.99,False
473594,OH,1371.26,10.0,True
902512,NY,785.16,,False
526838,CO,6863.97,,True
106375,CO,3206.57,3271.5,True
254317,NY,2900.8,10.0,True
461664,OH,8453.6,,True
734445,OH,946.41,3173.09,False
605452,NY,3551.81,4110.32,True
215008,Other,791.82,10.0,False
963901,OH,7386.41,6402.27,True
153900,NY,2615.17,2897.6,True
611825,OH,589.63,5009.51,False
441340,OH,930.85,,False
802106,NY,546.46,10.0,False
238770,OH,1366.36,10.0,False
885946,OH,56.1,,False
436483,NY,6297.43,2014.57,True
589413,OH,2838.88,,False
343806,Other,9074.08,,True
655180,WA,538.36,10.0,True
781918,OH,8462.2,2491.61,True
851488,NY,2158.99,10.0,True
181827,OH,12004.35,4472.9,True
872861,PA,3580.82,10.0,True
113580,PA,12776.34,,True
813628,OH,1657.75,,False
335319,NY,3656.47,6194.62,True
328905,NY,1679.95,2286.9,True
275078,PA,581.55,2293.07,True
608580,OH,1569.16,,False
836252,OH,1259.06,2897.35,False
416374,NY,28.78,10.0,False
382554,Other,1301.23,10.0,True
520746,OH,4531.5,10.0,True
419183,NY,6908.19,5938.62,True
616356,Other,928.64,2103.2,False
303149,WA,66.14,643.4,False
194707,WA,3394.39,10.0,True
498443,OH,1998.51,2274.49,False
673893,NY,2416.94,10.0,False
688249,Other,950.71,,True
989692,OH,3917.1,,True
591187,Other,1314.13,5050.98,False
291936,OH,7246.37,4724.98,True
327422,OH,1139.45,10.0,False
438972,OH,3751.88,5356.73,True
979097,WA,2486.52,5867.39,False
262088,Other,1367.77,1673.61,False
481562,NY,886.23,10.0,False
458660,NY,7533.18,2177.03,True
200822,WA,259.74,2682.71,False
805419,OH,1502.01,10.0,False
668383,Other,809.78,10.0,False
651497,NY,41.01,,False
429014,NY,740.4,873.28,False
729502,Other,820.48,2065.92,True
378272,PA,2134.31,,False
992577,CO,1305.99,1093.34,True
300674,CO,232.39,1106.03,False
906808,NY,4690.13,,True
733588,Other,4997.62,3893.85,True
840680,Other,6144.6,2632.63,True
630801,NY,1080.22,,False
209441,OH,1960.3,10.0,True
236062,NY,1109.63,,True
349854,NY,165.4,3654.5,False
498215,WA,20921.79,,True
840669,PA,726.91,5146.26,False
239308,NY,1050.98,,False
571754,OH,645.92,,False
678433,NY,110.48,10.0,False
467584,Other,8618.87,8410.03,True
107329,OH,2445.82,10.0,False
221286,NY,1845.17,5744.91,True
347596,NY,16467.91,6911.77,True
877863,OH,1114.02,1594.52,False
934653,NY,531.44,4528.21,True
345583,OH,439.59,2137.25,False
726194,NY,3059.32,,False
503141,Other,993.18,4951.75,False
510508,NY,1582.22,10.0,False
509975,OH,4759.13,2963.1,False
643491,OH,9325.58,,True
202815,WA,518.51,2854.78,False
541857,NY,3161.86,,False
384774,Other,364.02,10.0,False
648914,OH,286.66,1458.11,False
956481,NY,2739.59,,True
555887,NY,1098.81,,False
798921,OH,1557.72,,False
582076,NY,8734.21,7938.35,True
143200,WA,2268.83,4738.95,True
480262,NY,1155.44,,True
568617,OH,2153.66,,True
567580,PA,726.62,10.0,False
668532,NY,1412.7,10.0,False
679764,WA,2915.54,871.0,False
634633,WA,5504.02,6801.98,True
341380,NY,3652.29,10.0,False
553167,NY,4329.85,3231.46,True
494563,PA,142.6,10.0,False
144284,NY,1152.85,,True
112778,NY,2068.66,10.0,True
999848,OH,5592.73,,True
117588,WA,162.83,10.0,False
848480,OH,2465.38,4783.95,False
213081,NY,1979.72,,True
845188,OH,991.72,,False
457305,NY,49.04,,False
864948,NY,3270.9,,True
124499,Other,8040.69,,True
192392,NY,4714.49,,True
762049,NY,464.4,,False
122516,Other,2813.2,,True
183105,OH,3740.8,6588.6,True
197213,OH,813.38,4538.94,False
915152,NY,1157.1,,True
856984,OH,5508.59,,True
431698,PA,4761.34,3041.59,True
696082,OH,1955.3,10.0,True
190771,OH,6932.83,10.0,True
388741,NY,3747.6,4851.02,True
278429,Other,782.2,,False
359968,WA,4429.26,,True
853043,OH,5865.67,,True
462605,OH,1194.76,,False
349815,OH,9548.45,8966.18,True
349433,Other,2154.77,,True
870049,Other,936.93,,True
529369,PA,225.31,10.0,False
962396,OH,3456.48,4539.3,True
327880,NY,398.2,,False
161925,PA,2851.78,1246.06,True
584138,NY,2714.88,4947.21,False
157076,WA,1125.02,10.0,True
876521,OH,241.08,10.0,False
824688,NY,42.86,4960.98,False
181263,OH,1163.6,2377.43,False
335555,NY,4626.36,7175.57,True
362245,OH,160.95,1826.35,False
962515,WA,849.1,,False
973231,Other,469.04,10.0,False
444963,WA,957.54,5290.23,False
644877,OH,2703.69,5678.98,True
609196,CO,88.5,3187.13,False
303132,OH,4248.89,10.0,True
381537,Other,3186.13,10.0,False
396854,Other,889.23,,False
350763,OH,1653.7,10.0,True
862360,WA,550.12,5234.13,False
352508,Other,971.87,10.0,False
831165,WA,1545.63,5195.29,True
865973,OH,5155.13,,True
401740,OH,3053.5,6084.11,True
271078,NY,1960.53,10.0,True
823073,OH,2134.27,10.0,True
216402,NY,1473.79,2934.31,False
504295,OH,1689.91,5429.41,True
264241,WA,59.06,3868.34,False
946797,CO,1171.94,10.0,False
225690,NY,728.72,,False
714029,OH,2594.57,1865.58,False
353700,NY,2879.75,10.0,True
535225,OH,2464.81,2752.05,False
275349,Other,2073.26,,True
938908,NY,374.55,10.0,False
748391,NY,7762.57,,True
417776,OH,2762.31,1652.48,True
337809,NY,948.99,10.0,True
484706,Other,11299.63,3668.44,True
179169,NY,6208.81,1878.97,True
235311,NY,619.49,2966.46,False
959492,WA,2793.27,,True
131043,NY,1435.9,700.2,False
478054,NY,2994.54,6357.13,False
897506,OH,2682.28,3349.29,True
779691,NY,2804.45,6039.12,False
818716,OH,447.25,,False
974001,OH,13564.05,6894.53,True
955818,OH,1160.36,1841.6,False
877908,OH,376.24,10.0,False
101686,Other,6855.09,,True
259680,NY,1033.25,,True
667859,OH,4965.76,4496.03,True
996440,NY,53.09,1702.87,False
517034,CO,464.67,,False
350099,NY,250.89,10.0,False
705889,NY,953.13,5193.4,True
169133,OH,403.23,10.0,False
790296,NY,95.47,2953.37,False
804258,NY,349.13,4178.06,False
309351,NY,6573.6,5530.24,True
624076,OH,2488.76,10.0,False
932553,OH,3963.54,1149.96,True
608387,OH,11097.66,,True
410370,Other,5644.99,5098.18,True
211948,OH,7774.58,7152.24,True
158416,OH,2606.73,,False
671837,Other,2178.4,91.91,True
174977,NY,1847.44,10.0,False
600708,NY,7513.15,,True
545746,WA,3719.48,2650.53,True
551091,WA,1443.93,,False
389057,NY,10645.85,9064.68,True
554662,OH,2412.98,4692.87,True
915722,NY,1481.26,,True
718575,NY,624.27,10.0,True
160692,Other,3080.74,3060.89,False
473105,NY,598.71,10.0,False
955670,CO,211.38,10.0,False
660591,NY,1018.14,,False
756176,OH,10749.58,,False
490635,OH,1477.88,1552.69,False
712757,OH,2255.26,,True
963810,OH,1510.02,10.0,True
240011,WA,6991.37,,True
931383,NY,7678.28,,True
140196,OH,2849.62,4502.88,True
861394,NY,3691.18,10.0,True
570792,OH,101.66,1808.03,False
506709,PA,3834.84,,True
304440,NY,2312.41,,False
680467,OH,3700.97,,True
763523,OH,3718.76,,True
243962,NY,1386.24,,True
563372,OH,1361.16,,True
771120,OH,5308.4,10.0,True
299626,NY,1816.24,2511.63,True
826069,NY,541.6,,True
429699,OH,9061.73,6137.57,True
623285,CO,1336.92,10.0,False
607010,NY,988.12,5368.44,False
759971,NY,4042.15,2842.35,True
944374,OH,985.95,,False
727205,NY,761.54,2684.31,False
591383,CO,264.9,10.0,False
741322,Other,1100.2,1059.0,False
192439,WA,2126.81,2053.28,True
392255,NY,348.17,1198.55,False
681568,OH,5269.1,6940.6,True
232722,OH,476.53,,False
807393,OH,2658.82,1359.24,False
781230,NY,3920.18,3400.76,False
943178,OH,975.5,10.0,True
681761,OH,953.71,,False
103055,NY,5505.95,,True
865529,OH,438.3,,True
362956,OH,2029.09,5643.2,True
269918,Other,5596.68,2320.61,True
727541,Other,7177.79,3524.71,True
857715,NY,87.25,1089.51,False
919272,NY,840.25,10.0,True
817730,OH,520.39,4528.26,False
507143,PA,247.46,346.16,False
759916,NY,1930.86,4944.02,False
880871,NY,4101.89,1760.65,False
501058,OH,8876.92,,True
880734,WA,7129.57,,True
854046,Other,4415.57,1033.35,True
818774,OH,5653.32,895.22,True
942625,Other,2323.4,1778.64,True
789671,OH,3294.4,2659.46,False
897395,Other,1548.62,,True
673792,WA,537.78,10.0,False
313987,NY,336.94,10.0,False
145319,NY,5062.86,6873.65,False
391788,OH,1034.77,2444.82,True
188260,WA,12048.11,4561.94,True
836297,NY,1875.86,2816.27,True
677753,NY,974.3,10.0,False
350575,CO,3795.21,1475.75,True
243170,OH,5685.26,1220.53,True
329039,Other,3935.27,4561.93,True
946469,WA,6293.99,6721.43,True
335455,OH,1990.17,,False
132451,PA,808.53,,True
121481,NY,5222.35,1742.2,True
942905,OH,3149.22,4237.17,True
115821,OH,3415.06,890.55,True
211560,OH,277.52,2654.21,True
675080,NY,733.86,10.0,True
563064,NY,2126.73,2244.29,False
975696,NY,1160.3,2681.36,False
156626,WA,5290.85,2383.28,True
229412,NY,733.62,10.0,False
418647,NY,8312.12,9007.3,False
782358,Other,1016.35,2339.04,False
171769,OH,4116.87,3710.48,True
457457,Other,724.42,1577.44,False
430730,CO,11845.97,7725.95,True
775210,OH,239.35,10.0,False
303798,NY,34.79,10.0,False
526391,NY,1683.68,,False
896629,WA,636.23,10.0,False
934597,NY,1182.84,,False
905210,OH,1606.98,,True
334072,OH,6765.85,2885.46,True
775248,OH,7181.17,,True
838034,PA,690.72,3161.83,False
419753,NY,3017.32,10.0,False
702143,CO,2185.82,,False
264064,Other,413.46,1679.4,False
702892,Other,2312.2,5191.57,False
811036,NY,406.19,5100.87,True
701987,OH,618.99,,True
225933,PA,559.41,,False
391977,NY,344.29,4881.41,False
156795,NY,1788.68,10.0,False
177657,CO,4700.36,,False
258496,OH,6328.45,,True
198141,NY,1385.75,,True
656610,WA,168.03,,False
818220,NY,3167.61,3321.14,True
834015,NY,11243.15,2693.58,True
532681,Other,5523.49,,False
521161,PA,154.84,10.0,False
888584,NY,11911.09,7756.05,True
850216,WA,5852.87,,True
551770,PA,2137.51,,True
503693,OH,366.31,4178.17,False
881009,Other,1932.23,,True
792591,NY,1952.38,3041.56,False
780205,PA,4914.54,,True
817324,NY,2168.47,10.0,True
204480,Other,6169.9,5763.81,True
799857,NY,4962.92,56.99,True
618458,WA,5183.46,6927.54,True
762903,Other,1318.24,10.0,False
479124,Other,1203.02,1770.28,True
626705,OH,5421.8,,True
913521,PA,163.61,,False
905950,OH,5112.87,1861.23,True
910918,Other,3575.21,564.94,True
186702,NY,9827.3,9558.86,True
104909,NY,937.32,451.11,False
829015,OH,2190.04,10.0,True
168443,NY,3619.38,447.38,False
603475,WA,1640.69,,True
439169,OH,1708.24,1134.45,True
788839,WA,553.65,392.52,False
702139,NY,2319.05,,True
362582,NY,1036.49,,False
547064,OH,1482.52,157.52,False
975044,WA,1078.61,5457.48,False
981080,NY,571.03,,False
924745,NY,2518.06,10.0,True
195938,OH,465.36,485.43,False
630985,OH,4115.42,5603.69,True
782934,NY,258.66,,False
880141,OH,5108.17,3232.56,True
120024,OH,6874.49,,True
891339,Other,682.66,10.0,True
842433,OH,4386.77,,True
629375,NY,3384.25,2419.27,False
565945,OH,604.82,10.0,False
884698,OH,5502.56,10.0,True
626852,CO,1416.25,2748.76,False
834284,NY,166.42,10.0,False
948668,OH,769.79,2134.76,False
327359,OH,1971.29,4530.91,True
469205,PA,2767.7,,True
996042,OH,840.7,,False
399328,PA,3603.88,10.0,True
474606,WA,1710.27,1748.54,True
623155,Other,12719.7,5591.92,True
695272,Other,935.32,4888.46,False
897916,NY,3919.9,10.0,True
490637,NY,1122.34,10.0,False
340897,OH,2584.67,5176.45,True
476399,OH,3266.45,,True
